id,name1,name2,name3,name4,name5,more_names_1,name6,name7,name8,name9,name10,more_names_2,name11,name12,name13,name14,name15,more_names_3,name_1,name_2,name_3,name_4,name_5,name_6,name_7,name_8,name_9,name_10,name_11,name_12,name_13,name_14,name_15,tie1,tie2,tie3,tie4,tie5,tie6,tie7,tie8,tie9,tie10,tie11,tie12,tie13,tie14,tie15,a_tie1,a_tie2,a_tie3,a_tie4,a_tie5,a_tie6,a_tie7,a_tie8,a_tie9,a_tie10,a_tie11,a_tie12,a_tie13,a_tie14,a_tie15,a_tie16,a_tie17,a_tie18,a_tie19,a_tie20,a_tie21,a_tie22,a_tie23,a_tie24,a_tie25,a_tie26,a_tie27,a_tie28,a_tie29,a_tie30,a_tie31,a_tie32,a_tie33,a_tie34,a_tie35,a_tie36,a_tie37,a_tie38,a_tie39,a_tie40,a_tie41,a_tie42,a_tie43,a_tie44,a_tie45,a_tie46,a_tie47,a_tie48,a_tie49,a_tie50,a_tie51,a_tie52,a_tie53,a_tie54,a_tie55,a_tie56,a_tie57,a_tie58,a_tie59,a_tie60,a_tie61,a_tie62,a_tie63,a_tie64,a_tie65,a_tie66,a_tie67,a_tie68,a_tie69,a_tie70,a_tie71,a_tie72,a_tie73,a_tie74,a_tie75,a_tie76,a_tie77,a_tie78,a_tie79,a_tie80,a_tie81,a_tie82,a_tie83,a_tie84,a_tie85,a_tie86,a_tie87,a_tie88,a_tie89,a_tie90,a_tie91,a_tie92,a_tie93,a_tie94,a_tie95,a_tie96,a_tie97,a_tie98,a_tie99,a_tie100,a_tie101,a_tie102,a_tie103,a_tie104,a_tie105,name1speak,name2speak,name3speak,name4speak,name5speak,name6speak,name7speak,name8speak,name9speak,name10speak,name11speak,name12speak,name13speak,name14speak,name15speak,name1length,name2length,name3length,name4length,name5length,name6length,name7length,name8length,name9length,name10length,name11length,name12length,name13length,name14length,name15length,sn_relate_1,sn_relate_2,sn_relate_3,sn_relate_4,sn_relate_5,sn_relate_6,sn_relate_7,sn_relate_8,sn_relate_9,sn_relate_10,sn_relate_11,sn_relate_12,sn_relate_13,sn_relate_14,sn_relate_15,name1dist,name2dist,name3dist,name4dist,name5dist,name6dist,name7dist,name8dist,name9dist,name10dist,name11dist,name12dist,name13dist,name14dist,name15dist,record_id,name1relat__1,name1relat__2,name1relat__3,name1relat__4,name1relat__5,name1relat__77,name2relat__1,name2relat__2,name2relat__3,name2relat__4,name2relat__5,name2relat__77,name3relat__1,name3relat__2,name3relat__3,name3relat__4,name3relat__5,name3relat__77,name4relat__1,name4relat__2,name4relat__3,name4relat__4,name4relat__5,name4relat__77,name5relat__1,name5relat__2,name5relat__3,name5relat__4,name5relat__5,name5relat__77,name6relat__1,name6relat__2,name6relat__3,name6relat__4,name6relat__5,name6relat__77,name7relat__1,name7relat__2,name7relat__3,name7relat__4,name7relat__5,name7relat__77,name8relat__1,name8relat__2,name8relat__3,name8relat__4,name8relat__5,name8relat__77,name9relat__1,name9relat__2,name9relat__3,name9relat__4,name9relat__5,name9relat__77,name10relat__1,name10relat__2,name10relat__3,name10relat__4,name10relat__5,name10relat__77,name11relat__1,name11relat__2,name11relat__3,name11relat__4,name11relat__5,name11relat__77,name12relat__1,name12relat__2,name12relat__3,name12relat__4,name12relat__5,name12relat__77,name13relat__1,name13relat__2,name13relat__3,name13relat__4,name13relat__5,name13relat__77,name14relat__1,name14relat__2,name14relat__3,name14relat__4,name14relat__5,name14relat__77,name15relat__1,name15relat__2,name15relat__3,name15relat__4,name15relat__5,name15relat__77,network_size,total.edges,total.weakTies,total.strongTies,max_degree,mean_degree,density_val,degree_centrality_score,constraint,effsize,kinship
A3RCX3IQ8L6HHW,AJ,JV,CV,ES,JB,,AJ,GP,LJ,CV,MS,,CV,AJ,JV,JD,JB,,1,1,1,1,1,0,1,1,0,1,0,0,0,1,0,2,2,2,1,2,NA,1,1,NA,1,NA,NA,NA,2,NA,2,2,0,2,NA,2,2,NA,0,NA,NA,NA,2,NA,2,0,2,NA,1,1,NA,0,NA,NA,NA,2,NA,0,2,NA,2,1,NA,0,NA,NA,NA,2,NA,0,NA,0,0,NA,1,NA,NA,NA,0,NA,NA,1,1,NA,0,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,0,NA,NA,NA,2,NA,NA,0,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,2,NA,3,3,NA,1,NA,NA,NA,3,NA,3,3,3,3,3,NA,3,3,NA,2,NA,NA,NA,3,NA,Friend,Family,Family,Co-worker,Family,,Friend,Friend,,Co-worker,,,,Friend,,2,5,1,4,5,NA,5,2,NA,3,NA,NA,NA,3,NA,213,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,31,11,20,9,6.2,0.688888889,0.311111111,0.392459642,4.392857143,3
A12FTSX85NQ8N9,Alix,Regina,,,,,Alix,Kristian,Tucker,,,,Regina,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,3,1,NA,NA,NA,NA,NA,NA,NA,Friend,Family,,,,,Friend,Friend,,,,,,,,5,1,NA,NA,NA,NA,4,5,NA,NA,NA,NA,NA,NA,NA,214,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,5,3,4,3.2,0.8,0.2,0.698125,2.5,1
AGKCK081EU63R,mm,rh,ks,,,,mm,rh,ks,,,,mm,ks,rh,,,,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Friend,Friend,,,,,,,,,,,,,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,215,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,3,3,3,1,0,0.75,2,0
A36Z98LFRR041Q,Tonia O,Kent O,Carrie F,Jason K,Lisa K,,Tonia O,Kent O,Lisa K,Tom K,Jason K,,,,,,,,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,2,1,2,1,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,0,2,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,2,1,3,3,3,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,Friend,Friend,Friend,Spouse,Family,,,,Family,,,,,,,3,3,2,1,4,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,216,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,17,5,12,6,4.857142857,0.80952381,0.19047619,0.506389264,3.166666667,3
A2NT3OQZUUZPEO,mike,dave,shayna,lisa,DJ,,mike,dave,shayna,lisa,DJ,,mike,megan,klara,mark,brenda,,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,0,0,0,0,NA,NA,NA,NA,NA,NA,1,1,1,0,0,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,NA,NA,NA,NA,NA,NA,0,0,1,0,2,NA,NA,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA,NA,NA,1,0,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,0,0,0,2,2,2,2,2,NA,NA,NA,NA,NA,NA,2,2,2,2,3,1,1,3,3,NA,NA,NA,NA,NA,NA,3,3,3,3,Friend,Friend,Friend,Friend,Friend,,,,,,,Friend,Friend,Friend,Friend,3,3,3,3,3,NA,NA,NA,NA,NA,NA,5,3,5,5,217,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,24,11,13,9,4.8,0.533333333,0.466666667,0.315303914,6.888888889,0
A2QTV4TFK4VCEF,CS,DS,JM,KA,,,CS,,,,,,JM,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Friend,Friend,Family,Family,,,,,,,,,,,,2,2,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,218,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,5,5,4,4,1,0,0.720997732,2,2
A2EKR2ZFO10VMV,VT,GI,EM,,,,VT,KB,DN,NM,MK,,VT,,,,,,1,1,1,0,0,0,1,1,1,1,0,0,0,0,0,2,1,1,NA,NA,NA,1,1,1,1,NA,NA,NA,NA,NA,1,0,NA,NA,NA,1,1,0,0,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,NA,NA,NA,1,1,2,2,NA,NA,NA,NA,NA,3,2,3,NA,NA,NA,3,3,1,1,NA,NA,NA,NA,NA,Friend,Friend,Friend,,,,Friend,Friend,Friend,Friend,,,,,,2,6,6,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,219,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,13,3,7,4,0.571428571,0.428571429,0.407795139,5.3125,0
A2WVCXVSE0YGML,Ryan,Gary,Mary,Francine,Christine,,Allyson,Jay,Sam,Collin,,,Claudia,Sarah,Brit,,,,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,2,2,2,2,1,2,1,2,2,NA,1,1,2,NA,NA,1,1,0,2,1,0,0,0,NA,0,0,0,NA,NA,2,1,1,2,1,2,2,NA,0,0,0,NA,NA,1,1,2,2,2,2,NA,1,1,1,NA,NA,0,0,0,0,0,NA,1,1,1,NA,NA,1,0,0,0,NA,0,0,0,NA,NA,2,2,2,NA,0,0,0,NA,NA,2,2,NA,0,0,0,NA,NA,2,NA,0,0,0,NA,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,NA,NA,NA,NA,1,1,1,1,2,1,4,3,3,NA,2,3,2,NA,NA,3,3,3,1,3,3,3,2,1,NA,1,1,1,NA,NA,Friend,Family,Family,Co-worker,Friend,Family,Family,Family,Family,,Co-worker,"Advisor,Co-worker","Friend,Co-worker",,,4,2,2,3,4,4,4,4,4,NA,2,4,3,NA,NA,220,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,45,21,24,12,6.923076923,0.576923077,0.423076923,0.295130757,7.5,6
A3H2Y9ZTY867J3,Debbie,Steve,Ginger,Kyle,Sarah,,Debbie,Steve,Ginger,,,,Ginger,Debbie,,,,,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Family,Family,Family,Friend,Friend,,,,,,,,,,,1,1,4,5,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,221,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,6,5,5,3.666666667,0.733333333,0.266666667,0.586829914,2.8125,3
A2389DERMNF3ZB,Jason,Edward,Anne,Mary,,,Matt,Rene,,,,,Matt,Suzanne,,,,,1,1,1,1,0,1,1,0,0,0,0,1,0,0,0,2,2,2,2,NA,1,1,NA,NA,NA,NA,1,NA,NA,NA,1,1,1,NA,2,2,NA,NA,NA,NA,0,NA,NA,NA,2,2,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,2,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,0,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,3,3,NA,1,2,NA,NA,NA,NA,2,NA,NA,NA,3,3,3,3,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,Spouse,Family,Family,Family,,Friend,Friend,,,,,Advisor,,,,1,3,3,3,NA,3,2,NA,NA,NA,NA,3,NA,NA,NA,222,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,16,7,9,7,4,0.571428571,0.428571429,0.459430681,4.727272727,4
A2QFZ2524HID2B,Alecia,Jerry,James,Emily,Matthew,,Alecia,James,Emily,Matthew,Charles,,Alecia,James,Charles,,,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,2,2,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,Family,Family,Family,Family,Friend,,,,,Friend,,,,,,2,2,3,3,3,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,223,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,4,14,6,5.142857143,0.857142857,0.142857143,0.571475199,2.090909091,4
A248LF7KKHXZ14,frank,christine,,,,,frank,shannon,rick,,,,frank,,,,,,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,Spouse,Family,,,,,Friend,Friend,,,,,,,,1,5,NA,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,224,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,4,4,4,3.2,0.8,0.2,0.724537037,2.5,2
A2YFTTVAH9AFXU,Richard,Diana,Ann,Michaela,Joseph,,Joseph,Diana,Ann,Michaela,Jonathan,,Joseph,Ann,Diana,,,,1,1,1,1,1,0,0,0,0,1,0,0,0,0,0,2,2,2,2,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,1,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,3,3,3,3,3,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,Family,Family,Family,Family,Family,,,,,"Friend,Co-worker",,,,,,4,2,1,4,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,225,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,1,15,6,4.571428571,0.761904762,0.238095238,0.543801653,2.363636364,5
A19ZWBQT8A3LIR,TJ,RT,ST,CW,,,TJ,CW,,,,,TJ,,,,,,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spouse,Friend",Family,Friend,Friend,,,,,,,,,,,,1,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,6,2,4,3.2,0.8,0.2,0.7272,2.5,2
A36CZ0F88ELFWF,Megan,Jaye,,,,,Megan,,,,,,Megan,,,,,,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Spouse,Friend,,,,,,,,,,,,,,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,1,0,0.888888889,1.5,1
